Respondent,Languages 
45444,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Kotlin;SQL
45445,NA
45446,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript
45447,Bash/Shell/PowerShell;Java;Kotlin
45448,Assembly;C#;HTML/CSS;Java;JavaScript;SQL
45449,NA
45450,NA
45451,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;SQL;VBA
45452,C#;SQL
45453,NA
45454,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
45455,NA
45456,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;TypeScript
45457,HTML/CSS;JavaScript;Python;Ruby;SQL
45458,Java;Python
45459,JavaScript;PHP
45460,NA
45461,Bash/Shell/PowerShell;C++;Swift
45462,C#;C++;HTML/CSS;Java;Perl;SQL
45463,NA
45464,TypeScript
45466,Bash/Shell/PowerShell;C;C#;C++;Haskell;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;Rust;Scala;TypeScript
45467,HTML/CSS;JavaScript;Python;SQL
45468,Ruby
45469,HTML/CSS;JavaScript;PHP;SQL
45470,HTML/CSS;JavaScript;PHP
45471,NA
45472,Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL
45473,Bash/Shell/PowerShell;HTML/CSS;PHP;Python;SQL
45474,C#;HTML/CSS;JavaScript;Rust;SQL;VBA
45475,Swift
45476,C#;JavaScript
45477,C#;HTML/CSS;JavaScript;PHP;Python;SQL
45478,NA
45479,NA
45480,NA
45481,HTML/CSS;Java;JavaScript;PHP;Python;SQL;Swift;TypeScript
45482,Kotlin;Swift
45483,Objective-C;Swift
45484,C#;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
45485,Java;JavaScript;Python;SQL;TypeScript
45486,C#;Java
45488,NA
45489,Bash/Shell/PowerShell;Java;JavaScript;Python;Ruby;SQL;TypeScript
45490,C;C#;C++;HTML/CSS;Java;JavaScript;SQL
45491,Bash/Shell/PowerShell;C;HTML/CSS;JavaScript;Python;R;SQL
45492,NA
45493,Assembly;C++;HTML/CSS;Java;JavaScript;Python
45494,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
45495,NA
45496,Assembly;Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
45497,Assembly;Go;Java;Python;Rust;SQL
45498,C#;Dart;Java;Kotlin
45499,NA
45500,HTML/CSS;PHP;SQL
45501,NA
45502,HTML/CSS;JavaScript;PHP;SQL;TypeScript
45503,NA
45504,HTML/CSS;JavaScript;R;SQL
45505,NA
45506,Bash/Shell/PowerShell;Python;VBA
45507,NA
45508,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
45509,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Perl;Python;Swift
45510,C++;Dart;HTML/CSS;Java;JavaScript;PHP;Python;R;SQL;Swift
45511,C;C#;C++;HTML/CSS;Java;Python
45512,Python
45513,C++;HTML/CSS;Java;Python
45514,HTML/CSS;Java;JavaScript
45515,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript
45516,Assembly;C;HTML/CSS;Java;JavaScript
45517,Bash/Shell/PowerShell;Perl;Python;Rust;SQL
45518,NA
45519,C#;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL
45520,NA
45521,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
45522,Bash/Shell/PowerShell;Java;JavaScript;PHP;Python;SQL;VBA
45523,NA
45524,Bash/Shell/PowerShell;C#;SQL
45525,Bash/Shell/PowerShell;Java;JavaScript;Python;Scala;SQL
45526,NA
45527,Assembly;Bash/Shell/PowerShell;C;C++;Perl;Python;VBA
45528,C#;C++;Java;Python;SQL
45529,NA
45531,Assembly;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL
45532,NA
45533,NA
45534,NA
45535,NA
45536,Python
45537,NA
45538,HTML/CSS;JavaScript;Python;Ruby
45540,NA
45541,Bash/Shell/PowerShell;C#;C++;Haskell;HTML/CSS;JavaScript;SQL
45542,C;Java;SQL
45543,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
45544,Bash/Shell/PowerShell;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
45545,NA
45546,NA
45547,C;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
45548,C#;HTML/CSS;Java;JavaScript;PHP;SQL;VBA
45549,C++;Java;Python
45550,NA
45551,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
45552,Assembly;Bash/Shell/PowerShell;C;Dart;Haskell;HTML/CSS;Java;PHP
45553,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;SQL
45555,Bash/Shell/PowerShell;JavaScript;Python;SQL
45556,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
45557,Bash/Shell/PowerShell;C++;Python
45559,NA
45560,HTML/CSS;JavaScript;PHP
45561,C++;HTML/CSS;Java;JavaScript;PHP
45562,NA
45565,NA
45566,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL
45567,NA
45568,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;Python;TypeScript
45569,HTML/CSS;JavaScript
45570,HTML/CSS;JavaScript
45571,Swift
45572,C#;HTML/CSS;JavaScript;Python;R;TypeScript
45573,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;Swift
45574,Dart;HTML/CSS;JavaScript;Python
45575,C;C#;Dart;Java;JavaScript;Python
45576,Dart
45577,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP;SQL;VBA
45578,HTML/CSS;JavaScript;Python
45579,Java;JavaScript;Ruby
45580,NA
45581,NA
45582,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;PHP;Python;SQL
45583,HTML/CSS;JavaScript
45584,HTML/CSS;Java;JavaScript;PHP;Python;SQL
45585,HTML/CSS;JavaScript;TypeScript
45586,NA
45587,Assembly;Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Perl;PHP;Python;Ruby;SQL
45589,C#;HTML/CSS;JavaScript;SQL
45590,C;C#;C++;Haskell;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
45591,Bash/Shell/PowerShell;JavaScript;PHP;Python;SQL
45592,Bash/Shell/PowerShell;C;Dart;HTML/CSS;Java;JavaScript;PHP;Python
45593,HTML/CSS;JavaScript;PHP;SQL
45594,Bash/Shell/PowerShell;C;Python
45595,Python
45596,Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
45597,C;JavaScript;Objective-C;Swift
45598,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
45599,NA
45600,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;Python
45601,NA
45602,Bash/Shell/PowerShell;C
45603,Bash/Shell/PowerShell;C;Haskell;HTML/CSS;Java;JavaScript;PHP;Python;SQL
45604,NA
45605,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;TypeScript
45606,C++;Java
45607,Scala
45608,NA
45609,NA
45610,NA
45611,C#;HTML/CSS;JavaScript;Python
45612,NA
45613,Go;HTML/CSS;JavaScript;PHP;SQL
45614,Bash/Shell/PowerShell;Scala
45615,C;Java;PHP;Python
45616,C;C#;C++;HTML/CSS;Java;Julia;Python;Ruby;SQL;TypeScript
45617,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;PHP;SQL
45618,Bash/Shell/PowerShell;Go;JavaScript;Python;SQL
45619,Bash/Shell/PowerShell;C;Java;Objective-C;Python;Scala
45620,NA
45621,HTML/CSS;Java;JavaScript;Scala;SQL;TypeScript
45622,C;C#;C++;HTML/CSS;Java;JavaScript
45623,Bash/Shell/PowerShell;C#;Java;JavaScript;PHP;Python;SQL
45624,NA
45625,NA
45626,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;PHP;Python;SQL
45627,HTML/CSS;JavaScript;Python
45628,NA
45629,C++;HTML/CSS;JavaScript;PHP;R;SQL
45630,HTML/CSS;Java;JavaScript;Python
45631,NA
45632,NA
45633,NA
45634,HTML/CSS;JavaScript
45635,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python;SQL
45636,C#;Dart;HTML/CSS;Java;JavaScript;Ruby;SQL;TypeScript
45637,JavaScript
45638,C#;Go;JavaScript;Python
45639,C#;HTML/CSS;Java;JavaScript;Python;TypeScript
45640,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python
45641,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;Julia;Python
45643,C;C#;C++;Python
45644,Bash/Shell/PowerShell;C++;Python;R
45645,NA
45646,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;TypeScript
45647,NA
45648,HTML/CSS;Java;JavaScript;Python
45649,NA
45650,NA
45651,NA
45652,Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;Java;JavaScript;Python;Scala;SQL
45653,NA
45654,Assembly;Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Python;SQL
45656,NA
45657,NA
45658,NA
45660,NA
45661,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;Scala;SQL
45662,NA
45664,C#;Java
45665,HTML/CSS;JavaScript;Ruby;SQL
45666,HTML/CSS;SQL;TypeScript
45667,HTML/CSS;JavaScript;PHP;Python;Rust;SQL;TypeScript
45668,HTML/CSS;JavaScript;Python
45669,C#;JavaScript;SQL;TypeScript
45670,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP
45671,C;C#;Python
45672,NA
45673,NA
45674,HTML/CSS;Java;JavaScript;Scala;TypeScript
45675,NA
45676,NA
45677,NA
45678,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript
45679,NA
45680,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
45681,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;PHP;Python;SQL;VBA
45682,HTML/CSS;JavaScript
45683,Assembly;C;C++;Dart;HTML/CSS;Java;Kotlin;Python
45684,NA
45685,C++;Java;JavaScript;Kotlin
45686,NA
45687,NA
45688,Swift
45689,Java;Kotlin
45690,HTML/CSS;JavaScript;PHP;SQL
45691,C#;C++;HTML/CSS;JavaScript;Python;SQL;TypeScript
45692,HTML/CSS;JavaScript
45693,C#;HTML/CSS;Java;JavaScript;PHP;SQL;VBA
45694,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL
45695,C++;Java;JavaScript;Python
45696,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python;Ruby;SQL
45697,C;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Swift
45698,NA
45699,Bash/Shell/PowerShell;Python;R;SQL
45700,NA
45701,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;PHP;Python;SQL
45702,Assembly;C;C++;Java;Python
45703,NA
45704,NA
45705,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
45706,C#;HTML/CSS;JavaScript;SQL
45707,Bash/Shell/PowerShell;C#;JavaScript;PHP;SQL
45708,Assembly;Bash/Shell/PowerShell;C;C++;Kotlin;Python;SQL
45709,C;Python;SQL
45710,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;SQL
45711,NA
45712,NA
45713,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python;R;Ruby;SQL;TypeScript
45714,HTML/CSS;JavaScript;PHP;SQL
45715,HTML/CSS;JavaScript;SQL
45716,C#;HTML/CSS;Java;JavaScript;Python;Scala;SQL;TypeScript
45717,NA
45718,HTML/CSS;Java;JavaScript;Python
45719,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;SQL;TypeScript;VBA
45720,C#;Java;JavaScript;PHP;Python
45722,NA
45723,C;C++;Julia;Python
45724,JavaScript
45725,HTML/CSS;JavaScript;TypeScript
45726,Bash/Shell/PowerShell;C#;Dart;SQL
45727,NA
45729,C++;Java;Python;R
45730,C;C#;C++;Java;JavaScript;Python
45731,NA
45732,NA
45733,NA
45734,NA
45735,Python;R
45736,C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
45737,Go;HTML/CSS;JavaScript;Python;R;SQL
45738,C++;HTML/CSS;JavaScript;Python;Ruby;SQL
45739,Bash/Shell/PowerShell;Go;Python;SQL
45740,NA
45741,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Perl;PHP;Python;SQL;VBA
45742,C
45743,Bash/Shell/PowerShell;C++;Go;Julia;PHP;Python;Rust;VBA
45744,NA
45745,C#;HTML/CSS;JavaScript;SQL;TypeScript
45746,NA
45747,Bash/Shell/PowerShell;C#;HTML/CSS;SQL
45749,HTML/CSS;JavaScript;PHP
45750,HTML/CSS;Java;JavaScript;Python;Rust;TypeScript
45751,NA
45752,NA
45753,HTML/CSS;Java;JavaScript;PHP;Python
45754,HTML/CSS;JavaScript
45755,NA
45756,C;HTML/CSS;Java;Python;SQL
45757,C#;C++;Dart;Go;HTML/CSS;JavaScript;Perl;PHP;Python;Rust;SQL;TypeScript
45758,Dart;HTML/CSS;Java;JavaScript;Swift
45759,Bash/Shell/PowerShell;HTML/CSS;Java;Python
45760,NA
45761,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL
45762,NA
45763,Bash/Shell/PowerShell;HTML/CSS;Python
45764,NA
45765,NA
45766,NA
45767,NA
45768,Bash/Shell/PowerShell;C#;JavaScript
45769,NA
45770,Java;Python;Scala
45771,Assembly;C;HTML/CSS;Java;JavaScript;Python;TypeScript
45772,C#;Java;JavaScript;SQL;TypeScript
45773,JavaScript
45775,C#;HTML/CSS;Java;JavaScript;Perl;PHP;Python;SQL;VBA
45776,Go;Java;JavaScript;Python;SQL;TypeScript
45777,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;Rust;TypeScript
45778,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Objective-C;SQL
45779,C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;Swift;VBA
45780,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Ruby;SQL
45781,HTML/CSS;JavaScript;Rust;TypeScript
45782,Bash/Shell/PowerShell;C#;Go;Python;R;Swift;TypeScript
45783,C;Dart;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
45784,NA
45785,HTML/CSS;JavaScript;PHP;SQL
45786,Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;Python;SQL
45787,Assembly;Bash/Shell/PowerShell;C;HTML/CSS;Java;Python;VBA
45788,Go;JavaScript;Python;Ruby;SQL
45789,C#;SQL
45790,NA
45791,NA
45792,Bash/Shell/PowerShell;C++;Go;HTML/CSS;Java;JavaScript;Python;Ruby;Rust;SQL;TypeScript
45793,Bash/Shell/PowerShell;HTML/CSS;JavaScript
45794,Bash/Shell/PowerShell;C;Python;SQL
45795,SQL
45796,HTML/CSS;JavaScript;TypeScript
45797,HTML/CSS;JavaScript;Ruby
45798,Assembly;Bash/Shell/PowerShell;C;C++
45799,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
45800,Swift
45801,NA
45802,Bash/Shell/PowerShell;C++;Dart;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL
45803,Bash/Shell/PowerShell;C#;Java;Kotlin
45804,HTML/CSS;JavaScript;Perl;SQL
45805,R
45806,C#;HTML/CSS;JavaScript;SQL
45807,Bash/Shell/PowerShell;C++;HTML/CSS;JavaScript;Python;TypeScript
45808,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;JavaScript;Perl;PHP;SQL;TypeScript
45809,NA
45810,Go;Java;Python
45811,C;C++;Dart;Haskell;Kotlin;Python;Swift
45812,Bash/Shell/PowerShell;C;HTML/CSS;Java;JavaScript;Python;SQL
45813,NA
45814,Bash/Shell/PowerShell;C;Go;HTML/CSS;JavaScript;Python
45815,Bash/Shell/PowerShell;C#;TypeScript
45816,NA
45817,HTML/CSS;Java;JavaScript;Ruby;SQL;TypeScript
45818,Bash/Shell/PowerShell;C;C#;C++;Python;SQL
45819,NA
45820,C#;HTML/CSS;JavaScript;TypeScript
45821,C#;HTML/CSS;JavaScript;TypeScript
45822,Bash/Shell/PowerShell;Python;R
45823,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;TypeScript
45824,C#;HTML/CSS;JavaScript;PHP;Python;SQL
45825,NA
45826,NA
45828,C#;HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript;VBA
45829,Bash/Shell/PowerShell;HTML/CSS;PHP;SQL
45830,Go;HTML/CSS;JavaScript;Ruby
45831,Kotlin
45832,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Python;Ruby;SQL
45833,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
45834,NA
45835,Bash/Shell/PowerShell;C;HTML/CSS;Java;Python;SQL
45837,Assembly;C;C++;Go;Haskell;HTML/CSS;JavaScript;Perl;Python;Rust;TypeScript
45838,NA
45839,HTML/CSS;JavaScript;PHP;SQL;VBA
45840,NA
45841,C;C++;Julia
45842,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
45843,NA
45844,HTML/CSS;JavaScript;Python;Ruby;TypeScript
45845,Assembly;Bash/Shell/PowerShell;C;C++;Python
45846,VBA
45847,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;PHP
45848,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;R
45849,HTML/CSS;JavaScript;PHP;SQL
45850,Bash/Shell/PowerShell;C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;Rust;SQL
45851,C#;HTML/CSS;Java;Python;R
45852,NA
45853,JavaScript;Python
45854,NA
45855,C;C++;Go;HTML/CSS;Java;JavaScript;Python;Ruby
45856,NA
45857,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript
45859,Assembly;Bash/Shell/PowerShell;C;Haskell;HTML/CSS;Java;JavaScript;PHP;Python;SQL
45860,NA
45861,HTML/CSS;JavaScript;PHP
45862,C++;HTML/CSS;Java;JavaScript;Julia;Python;R
45863,C#;C++;Java;PHP;Python
45864,C;C++;Go;HTML/CSS;JavaScript;Python;Ruby;Rust;SQL;TypeScript
45865,NA
45866,NA
45867,Bash/Shell/PowerShell;HTML/CSS;JavaScript
45868,C#;HTML/CSS;JavaScript;PHP;Python;Ruby
45869,C#;Dart;SQL
45871,Bash/Shell/PowerShell;Java;JavaScript;Python;SQL
45872,HTML/CSS;JavaScript
45873,Assembly;C;C++;HTML/CSS
45874,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;Swift
45875,C#;HTML/CSS;JavaScript;SQL;TypeScript
45876,NA
45877,HTML/CSS;JavaScript
45878,NA
45879,Assembly;Bash/Shell/PowerShell;C;C++;Dart;Go;HTML/CSS;Java;JavaScript;Python;SQL;Swift
45880,Python
45881,Bash/Shell/PowerShell;HTML/CSS;Python;SQL
45883,HTML/CSS;Java;JavaScript;Python;Ruby;SQL
45884,Bash/Shell/PowerShell;Go;HTML/CSS;JavaScript;Python;SQL
45885,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
45886,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript
45887,Java;SQL
45888,NA
45889,Bash/Shell/PowerShell;Go;Java;JavaScript;Kotlin;Python;TypeScript
45891,HTML/CSS;R;SQL;VBA
45892,NA
45894,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;Python;Ruby;TypeScript
45895,NA
45896,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;Python;Ruby;SQL;TypeScript
45897,Assembly;Bash/Shell/PowerShell;C;C++;Java;JavaScript;Python;VBA
45898,HTML/CSS;Java;JavaScript
45899,SQL
45900,HTML/CSS;Python;SQL
45901,C#;JavaScript
45902,NA
45903,C#;HTML/CSS;Java;JavaScript;SQL
45904,NA
45905,C#;HTML/CSS;JavaScript;SQL;TypeScript
45906,JavaScript;Python;SQL;VBA
45907,C;C++;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Scala;SQL
45908,NA
45909,C++
45910,NA
45911,Bash/Shell/PowerShell;Java;JavaScript;Python;SQL
45912,HTML/CSS;JavaScript;Perl;Python;R
45913,HTML/CSS;Java;JavaScript;Kotlin;TypeScript
45915,NA
45916,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;Python;SQL;VBA
45917,NA
45918,R
45919,C;C#;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript;VBA
45920,Assembly;Bash/Shell/PowerShell;C;C++;Go;Java;Julia;Python;Rust
45921,Bash/Shell/PowerShell;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Perl;Python;SQL;TypeScript
45922,C;JavaScript;Ruby
45923,C;C#;C++;HTML/CSS;JavaScript;Python
45924,HTML/CSS;JavaScript;PHP;SQL
45925,C;C++;Dart;Go;HTML/CSS;JavaScript;PHP;Rust
45926,Bash/Shell/PowerShell;C#;R;SQL
45927,C++;HTML/CSS;JavaScript;Python
45928,C#;Go;JavaScript;Python;SQL
45929,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL
45930,C#
45931,C#;C++;HTML/CSS;Python;SQL
45932,Assembly;C++;Java;JavaScript
45933,HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
45934,Bash/Shell/PowerShell;Python
45935,Bash/Shell/PowerShell;Perl;Python;R;SQL
45936,C#;Python
45937,C#;SQL
45938,Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;Python;Ruby;Swift
45939,HTML/CSS;JavaScript;Ruby
45940,Bash/Shell/PowerShell;C;Java;Perl;Python
45942,C#;HTML/CSS;JavaScript;PHP;SQL
45943,Dart;Go;JavaScript;Python;TypeScript
45944,NA
45945,HTML/CSS;JavaScript;PHP;Python;Ruby;SQL;Swift
45946,NA
45947,HTML/CSS;JavaScript;Ruby;SQL;TypeScript
45948,C#;HTML/CSS;JavaScript
45949,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL
45950,C;Python
45951,HTML/CSS;JavaScript;PHP;Python
45952,Java;JavaScript;Scala;TypeScript
45953,C#;Java;SQL
45954,HTML/CSS;JavaScript
45955,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;Objective-C;Ruby;Scala;Swift;VBA
45956,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript
45957,Bash/Shell/PowerShell;JavaScript;Python;SQL;TypeScript
45958,Bash/Shell/PowerShell;C#;SQL
45959,C#;HTML/CSS;Java;JavaScript;PHP;SQL;Swift
45960,C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;SQL;Swift;TypeScript
45961,Python
45963,HTML/CSS;JavaScript;PHP;SQL;TypeScript
45964,C#;Java;Objective-C
45965,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
45966,Bash/Shell/PowerShell;C;C++;Go;Python
45967,HTML/CSS;Java;JavaScript;Python;SQL
45968,C++;HTML/CSS;Ruby
45969,HTML/CSS;Java
45970,Bash/Shell/PowerShell;C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
45971,Java;Python;Scala
45972,Bash/Shell/PowerShell;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL
45973,NA
45974,Bash/Shell/PowerShell;Java;JavaScript;Objective-C;SQL;Swift;TypeScript
45975,Java;Kotlin
45976,NA
45977,C;C++;Go;Java;Python;R;Ruby;SQL
45978,Java
45979,C#;C++;HTML/CSS;Objective-C;Swift
45980,C#
45981,C#;Java;JavaScript;SQL;TypeScript
45982,Go;JavaScript;Python;R;SQL;VBA
45983,C#;JavaScript
45984,Go
45985,Assembly;Bash/Shell/PowerShell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Python;Scala;SQL
45986,Python;R
45987,Bash/Shell/PowerShell;C;C++;Go;Python
45988,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;JavaScript;PHP;SQL
45989,NA
45990,JavaScript;TypeScript
45991,Bash/Shell/PowerShell;C#;Dart;HTML/CSS;JavaScript;SQL
45992,Assembly;HTML/CSS;JavaScript;Python;SQL
45993,HTML/CSS;JavaScript;Python;SQL
45994,Swift
45995,Bash/Shell/PowerShell;JavaScript;Ruby;SQL
45996,NA
45997,Assembly;Bash/Shell/PowerShell;C;C#;C++;Dart;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;Objective-C;Perl;PHP;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA
45999,NA
46000,Bash/Shell/PowerShell;Java;JavaScript;Kotlin;Python;SQL;TypeScript
46001,Bash/Shell/PowerShell;JavaScript;PHP;SQL;TypeScript
46002,NA
46003,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL
46004,Python;R;SQL
46005,NA
46006,Python;SQL
46007,Java
46008,JavaScript;Kotlin;SQL;Swift
46009,Java;Python;R
46011,Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;Java;JavaScript;Python;SQL
46012,C#;Java;Python
46013,C#;HTML/CSS;JavaScript;TypeScript
46014,C;C#;C++
46015,C;C#
46016,Bash/Shell/PowerShell;Dart;HTML/CSS;JavaScript;Python;Ruby;SQL
46017,NA
46018,C#;SQL
46019,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;SQL;TypeScript
46020,Java;Python
46021,NA
46022,NA
46023,C#;HTML/CSS;Python
46024,HTML/CSS;Java;JavaScript;PHP;SQL
46025,Bash/Shell/PowerShell;C;C++;JavaScript;PHP;SQL;TypeScript
46026,NA
46027,Python;R
46028,C;C#;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
46029,Java;JavaScript;Kotlin;SQL;TypeScript
46030,C#;HTML/CSS;JavaScript;SQL;TypeScript
46031,NA
46032,C#;JavaScript;Python;TypeScript
46033,PHP;Swift
46034,Bash/Shell/PowerShell;HTML/CSS;JavaScript;TypeScript
46035,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
46036,JavaScript;PHP;Python;Swift
46037,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL
46038,Dart;HTML/CSS;JavaScript;PHP;SQL
46039,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Python;SQL
46040,Assembly;Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;Java;JavaScript;Python;R;Ruby;SQL
46041,Bash/Shell/PowerShell;C++;Dart;Java;Objective-C;Python;Swift;VBA
46042,HTML/CSS;JavaScript;Python
46043,C#;C++;Java;SQL
46044,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
46045,Bash/Shell/PowerShell
46046,HTML/CSS;JavaScript;PHP;SQL;TypeScript
46047,HTML/CSS;Java;JavaScript;SQL
46048,Swift
46049,HTML/CSS;Java;JavaScript;PHP;Ruby;SQL
46050,Java;VBA
46051,HTML/CSS;JavaScript;PHP
46052,Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
46053,C#;Java;Kotlin;SQL
46054,NA
46055,NA
46056,C;C++;Java;SQL
46057,JavaScript
46058,C;Python;SQL
46059,NA
46060,HTML/CSS;JavaScript;PHP
46061,Bash/Shell/PowerShell;Python
46062,Bash/Shell/PowerShell;C++;Python
46063,HTML/CSS;Java;JavaScript;Python
46064,JavaScript;Python;TypeScript
46065,Bash/Shell/PowerShell;C;C++;Go;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
46066,Python
46067,JavaScript;PHP;Python;Ruby;SQL
46068,NA
